benchmark_version	semantic_scope	steps	seed_step_index	incoming_divisor	first_carry_runtime_step	first_carry_instruction	first_carry_pc	first_carry_raw_acc	max_abs_raw_acc	execution_surface_supports_seed	note
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	14	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	15	1	45	MulMemory(28)	44	87872	196224	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	16	1	13	MulMemory(15)	12	44688	2644096	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	17	1					25736	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	18	1	45	MulMemory(28)	44	87872	200064	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	19	1	13	MulMemory(15)	12	44688	2640256	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	20	1					29576	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	21	1	45	MulMemory(28)	44	87872	203904	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	22	1	13	MulMemory(15)	12	44688	2636416	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	23	1	51	MulMemory(32)	50	33408	33408	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	24	1	45	MulMemory(28)	44	87872	207744	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	25	1	13	MulMemory(15)	12	44688	2632576	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	26	1	51	MulMemory(32)	50	37248	37248	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	27	1	45	MulMemory(28)	44	87872	211584	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	28	1	13	MulMemory(15)	12	44688	2628736	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	29	1	51	MulMemory(32)	50	41088	41088	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	30	1	45	MulMemory(28)	44	87872	215424	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	31	1	13	MulMemory(15)	12	44688	2624896	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	32	1	51	MulMemory(32)	50	44928	44928	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	34	33	1	45	MulMemory(28)	44	87872	219264	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	0	1					1288	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	1	1					7304	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	2	1					6536	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	3	1	45	MulMemory(28)	44	87872	180864	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	4	1	13	MulMemory(15)	12	44688	2659456	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	5	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	6	1	45	MulMemory(28)	44	87872	184704	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	7	1	13	MulMemory(15)	12	44688	2655616	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	8	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	9	1	45	MulMemory(28)	44	87872	188544	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	10	1	13	MulMemory(15)	12	44688	2651776	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	11	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	12	1	45	MulMemory(28)	44	87872	192384	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	13	1	13	MulMemory(15)	12	44688	2647936	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	14	1					22344	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	15	1	45	MulMemory(28)	44	87872	196224	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	16	1	13	MulMemory(15)	12	44688	2644096	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	17	1					25736	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	18	1	45	MulMemory(28)	44	87872	200064	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	19	1	13	MulMemory(15)	12	44688	2640256	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	20	1					29576	true	compiled Phase12 runtime stayed carry-free for this seed under the default incoming magnitudes
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	21	1	45	MulMemory(28)	44	87872	203904	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	22	1	13	MulMemory(15)	12	44688	2636416	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	23	1	51	MulMemory(32)	50	33408	33408	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	24	1	45	MulMemory(28)	44	87872	207744	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	25	1	13	MulMemory(15)	12	44688	2632576	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	26	1	51	MulMemory(32)	50	37248	37248	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	27	1	45	MulMemory(28)	44	87872	211584	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	28	1	13	MulMemory(15)	12	44688	2628736	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	29	1	51	MulMemory(32)	50	41088	41088	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	30	1	45	MulMemory(28)	44	87872	215424	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	31	1	13	MulMemory(15)	12	44688	2624896	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	32	1	51	MulMemory(32)	50	44928	44928	false	first carry at runtime step 51 on MulMemory(32); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	33	1	45	MulMemory(28)	44	87872	219264	false	first carry at runtime step 45 on MulMemory(28); the current execution-proof surface will reject this seed before proving
stwo-phase12-arithmetic-budget-map-v1	phase12_default_seed_arithmetic_headroom_map	35	34	1	13	MulMemory(15)	12	44688	2621056	false	first carry at runtime step 13 on MulMemory(15); the current execution-proof surface will reject this seed before proving
